Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3374,18,5,15,13,12,17,13,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3375,19,6,20,11,13,16,11,8,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3376,18,9,19,12,14,19,12,7,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3377,17,8,18,12,12,18,12,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3378,16,6,17,11,13,19,11,5,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3379,15,5,16,14,11,18,14,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3380,20,6,15,13,13,17,13,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3381,19,9,20,11,14,16,11,8,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3382,18,8,19,12,12,19,12,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3383,19,6,18,12,13,18,12,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3384,18,5,17,11,11,19,11,5,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3385,17,6,16,14,13,18,14,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3386,16,9,15,13,14,17,13,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3387,15,8,20,11,12,16,11,8,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3388,20,6,19,12,13,19,12,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3389,19,8,18,12,11,18,12,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3390,18,6,17,11,13,19,11,5,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3391,19,5,16,14,14,18,14,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3392,18,6,15,13,12,17,13,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3393,17,9,20,11,13,16,11,8,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3394,16,8,19,12,11,19,12,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3395,15,6,18,12,13,18,12,5,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3396,20,8,17,11,14,19,11,6,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3397,19,7,16,14,12,18,14,9,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3398,16,7,15,13,13,17,13,8,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3399,18,7,17,12,11,16,12,5,,,,,,,,,
,,"Para Medical (physiotherapy, occupational theropy, audio and speech language theropy, nursing)",S3400,17,7,16,13,13,15,13,6,,,,,,,,,
69,,Militry,S3401,5,5,20,17,12,19,11,11,,,,,,,,,
,,Militry,S3402,6,5,19,18,11,17,12,13,,,,,,,,,
,,Militry,S3403,9,6,18,20,13,18,12,14,,,,,,,,,
,,Militry,S3404,8,9,17,19,14,20,11,11,,,,,,,,,
,,Militry,S3405,5,8,16,18,11,17,14,12,,,,,,,,,
,,Militry,S3406,6,7,15,17,12,18,13,11,,,,,,,,,
,,Militry,S3407,9,6,20,16,11,20,11,13,,,,,,,,,
,,Militry,S3408,8,5,19,15,13,19,12,14,,,,,,,,,
,,Militry,S3409,6,6,18,20,14,17,12,11,,,,,,,,,
,,Militry,S3410,5,8,17,19,11,18,11,12,,,,,,,,,
,,Militry,S3411,5,8,16,18,12,20,14,11,,,,,,,,,
,,Militry,S3412,6,8,15,17,11,17,13,13,,,,,,,,,
,,Militry,S3413,9,5,20,16,13,18,11,14,,,,,,,,,
,,Militry,S3414,8,6,19,15,14,20,12,11,,,,,,,,,
,,Militry,S3415,5,9,18,20,11,19,12,12,,,,,,,,,
,,Militry,S3416,5,8,17,19,12,17,11,13,,,,,,,,,
,,Militry,S3417,6,6,16,18,11,18,14,11,,,,,,,,,
,,Militry,S3418,9,5,15,17,13,20,13,13,,,,,,,,,
,,Militry,S3419,5,5,20,16,14,17,11,14,,,,,,,,,
,,Militry,S3420,6,6,19,15,11,18,12,11,,,,,,,,,
,,Militry,S3421,9,9,18,20,12,20,12,12,,,,,,,,,
,,Militry,S3422,8,8,17,19,11,19,11,14,,,,,,,,,
,,Militry,S3423,7,6,16,18,13,17,14,11,,,,,,,,,
,,Militry,S3424,6,5,15,17,14,18,13,13,,,,,,,,,
,,Militry,S3425,5,10,20,16,11,20,11,14,,,,,,,,,
,,Militry,S3426,6,5,19,15,12,17,12,11,,,,,,,,,
,,Militry,S3427,5,6,18,20,11,18,12,12,,,,,,,,,
,,Militry,S3428,6,9,17,19,13,20,11,14,,,,,,,,,
,,Militry,S3429,9,8,16,18,14,19,14,11,,,,,,,,,
,,Militry,S3430,8,6,15,17,11,17,13,13,,,,,,,,,
,,Militry,S3431,7,5,20,16,12,18,11,14,,,,,,,,,
,,Militry,S3432,6,5,19,15,11,20,12,11,,,,,,,,,
,,Militry,S3433,5,6,18,20,13,17,12,12,,,,,,,,,
,,Militry,S3434,6,9,17,19,14,18,11,14,,,,,,,,,
,,Militry,S3435,5,8,16,18,11,20,14,11,,,,,,,,,
,,Militry,S3436,6,6,15,17,12,19,13,13,,,,,,,,,
,,Militry,S3437,9,5,20,16,11,17,11,14,,,,,,,,,
,,Militry,S3438,8,9,19,15,13,18,12,11,,,,,,,,,
,,Militry,S3439,7,6,18,20,14,20,12,12,,,,,,,,,
,,Militry,S3440,6,9,17,19,11,17,11,11,,,,,,,,,
,,Militry,S3441,5,8,16,18,12,18,14,11,,,,,,,,,
,,Militry,S3442,6,6,15,17,11,20,13,13,,,,,,,,,
,,Militry,S3443,5,5,20,16,13,19,11,14,,,,,,,,,
,,Militry,S3444,6,9,19,15,14,17,12,11,,,,,,,,,
,,Militry,S3445,9,9,18,20,11,18,12,11,,,,,,,,,
,,Militry,S3446,8,8,17,19,12,20,11,13,,,,,,,,,
,,Militry,S3447,7,6,16,18,11,17,14,14,,,,,,,,,
,,Militry,S3448,6,5,15,17,13,18,13,11,,,,,,,,,
,,Militry,S3449,5,9,17,16,14,20,12,12,,,,,,,,,
,,Militry,S3450,6,5,16,15,11,17,13,14,,,,,,,,,
70,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3451,7,6,20,20,11,19,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3452,6,7,19,19,12,19,13,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3453,5,6,18,18,12,18,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3454,6,5,17,17,11,18,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3455,5,8,16,16,14,17,12,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3456,6,9,15,15,13,17,11,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3457,9,7,20,20,11,16,13,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3458,8,6,19,19,12,16,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3459,7,5,20,18,12,15,11,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3460,6,8,19,17,11,15,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3461,5,9,18,16,14,19,13,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3462,6,7,17,15,13,19,14,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3463,5,6,16,20,11,18,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3464,6,5,15,19,12,18,12,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3465,9,8,20,18,12,17,11,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3466,8,9,20,17,11,17,13,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3467,7,7,19,16,14,16,14,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3468,6,6,18,15,13,16,11,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3469,5,5,17,20,11,15,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3470,6,8,16,19,12,15,13,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3471,5,9,15,18,12,19,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3472,6,7,20,17,11,19,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3473,9,6,20,16,14,18,12,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3474,8,5,19,15,13,18,11,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3475,7,8,18,20,11,17,13,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3476,6,9,17,19,12,17,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3477,5,7,16,18,12,16,11,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3478,6,6,15,17,11,16,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3479,5,5,20,16,14,15,13,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3480,6,8,20,15,13,15,14,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3481,9,9,19,20,11,19,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3482,8,7,18,19,12,19,12,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3483,7,6,17,18,12,18,11,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3484,6,5,16,17,11,18,13,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3485,5,8,15,16,14,17,14,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3486,6,9,20,15,13,17,11,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3487,5,7,20,20,11,19,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3488,6,6,20,19,12,19,13,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3489,9,5,19,18,12,18,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3490,8,8,18,17,11,18,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3491,7,9,17,16,14,17,12,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3492,6,7,16,15,13,17,11,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3493,5,6,15,20,11,16,13,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3494,6,5,20,19,12,16,14,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3495,5,8,20,18,12,15,12,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3496,6,9,19,17,11,15,11,11,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3497,9,8,18,16,14,19,13,14,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3498,8,5,17,15,13,19,14,13,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3499,5,9,16,17,12,18,12,12,,,,,,,,,
,,Para Militry (https://en.wikipedia.org/wiki/Paramilitary_forces_of_India),S3500,7,8,15,16,13,18,13,13,,,,,,,,,
71,,"Police Force (Spies, CBI officials, CID, Detectives)",S3501,5,9,19,20,12,17,11,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3502,8,8,18,19,12,20,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3503,9,7,17,18,12,20,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3504,8,6,16,17,12,20,11,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3505,5,5,15,16,12,20,14,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3506,9,6,20,15,12,20,13,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3507,8,5,19,20,12,20,11,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3508,6,6,18,19,12,20,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3509,9,8,17,18,12,20,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3510,8,9,19,17,13,20,11,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3511,7,8,19,16,13,20,14,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3512,6,5,18,15,13,20,13,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3513,5,9,17,20,13,20,11,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3514,6,8,16,19,13,20,12,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3515,5,9,15,18,13,20,12,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3516,6,8,20,17,13,20,11,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3517,9,7,19,16,13,20,14,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3518,8,6,18,15,13,20,13,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3519,5,5,17,20,13,20,11,13,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3520,9,6,19,19,14,20,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3521,8,5,18,18,14,18,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3522,5,6,17,17,14,18,11,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3523,5,8,16,16,14,18,14,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3524,5,9,15,15,14,18,13,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3525,5,8,20,20,14,18,11,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3526,8,5,19,19,14,18,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3527,8,9,18,18,14,18,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3528,8,8,17,17,14,18,11,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3529,5,9,19,16,14,18,14,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3530,8,8,19,15,14,18,13,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3531,9,7,18,20,14,18,11,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3532,8,6,17,19,14,15,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3533,5,5,16,18,14,15,12,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3534,9,6,15,17,14,15,11,14,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3535,8,5,20,16,11,15,14,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3536,9,6,19,15,11,15,13,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3537,8,8,18,20,11,15,11,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3538,7,9,17,19,11,16,12,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3539,6,8,19,18,11,16,12,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3540,5,5,18,17,11,16,11,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3541,6,9,17,16,11,16,14,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3542,5,8,16,15,11,16,13,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3543,6,9,15,20,11,16,11,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3544,8,8,20,19,11,16,12,11,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3545,9,7,19,18,12,16,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3546,8,6,18,17,12,16,11,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3547,5,5,17,16,12,16,14,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3548,9,6,18,15,12,16,13,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3549,8,5,17,17,12,16,12,12,,,,,,,,,
,,"Police Force (Spies, CBI officials, CID, Detectives)",S3550,7,6,20,16,12,16,13,12,,,,,,,,,
72,,Technician,S3551,5,5,20,11,12,15,13,12,,,,,,,,,
,,Technician,S3552,6,5,19,12,14,16,11,12,,,,,,,,,
,,Technician,S3553,7,6,17,11,13,17,12,12,,,,,,,,,
,,Technician,S3554,8,6,19,12,11,18,14,12,,,,,,,,,
,,Technician,S3555,9,7,20,11,12,19,13,13,,,,,,,,,
,,Technician,S3556,10,7,19,12,14,15,13,11,,,,,,,,,
,,Technician,S3557,5,8,17,13,13,16,13,12,,,,,,,,,
,,Technician,S3558,6,8,19,14,11,17,13,14,,,,,,,,,
,,Technician,S3559,7,9,20,11,12,18,13,12,,,,,,,,,
,,Technician,S3560,8,9,19,12,14,19,11,12,,,,,,,,,
,,Technician,S3561,9,5,17,11,13,15,12,12,,,,,,,,,
,,Technician,S3562,10,5,19,12,11,16,14,12,,,,,,,,,
,,Technician,S3563,5,6,20,13,12,17,11,13,,,,,,,,,
,,Technician,S3564,6,6,19,14,14,18,11,11,,,,,,,,,
,,Technician,S3565,7,7,17,11,13,19,11,12,,,,,,,,,
,,Technician,S3566,8,7,19,12,11,15,11,14,,,,,,,,,
,,Technician,S3567,9,8,15,11,12,16,13,13,,,,,,,,,
,,Technician,S3568,10,8,16,12,14,17,11,13,,,,,,,,,
,,Technician,S3569,5,9,17,13,13,18,12,13,,,,,,,,,
,,Technician,S3570,6,9,18,14,11,19,14,13,,,,,,,,,
,,Technician,S3571,7,5,15,11,12,15,12,13,,,,,,,,,
,,Technician,S3572,8,5,16,12,14,16,12,11,,,,,,,,,
,,Technician,S3573,9,6,17,11,13,17,12,12,,,,,,,,,
,,Technician,S3574,10,6,18,12,11,18,12,14,,,,,,,,,
,,Technician,S3575,5,7,15,13,12,19,13,11,,,,,,,,,
,,Technician,S3576,6,7,16,14,14,15,11,11,,,,,,,,,
,,Technician,S3577,7,8,17,11,13,16,12,11,,,,,,,,,
,,Technician,S3578,8,8,18,12,11,17,14,11,,,,,,,,,
,,Technician,S3579,9,9,15,11,12,18,12,13,,,,,,,,,
,,Technician,S3580,10,9,16,12,14,19,12,11,,,,,,,,,
,,Technician,S3581,5,5,17,13,13,15,12,12,,,,,,,,,
,,Technician,S3582,6,5,18,14,11,16,12,14,,,,,,,,,
,,Technician,S3583,7,6,15,11,12,17,13,12,,,,,,,,,
,,Technician,S3584,8,6,16,12,14,18,11,12,,,,,,,,,
,,Technician,S3585,9,7,17,11,13,19,12,12,,,,,,,,,
,,Technician,S3586,10,7,18,12,11,15,14,12,,,,,,,,,
,,Technician,S3587,5,8,15,13,12,16,11,13,,,,,,,,,
,,Technician,S3588,6,8,16,14,14,17,11,11,,,,,,,,,
,,Technician,S3589,7,9,17,11,13,18,11,12,,,,,,,,,
,,Technician,S3590,8,9,18,12,11,19,11,14,,,,,,,,,
,,Technician,S3591,9,5,18,11,12,15,13,12,,,,,,,,,
,,Technician,S3592,10,5,15,12,14,16,11,12,,,,,,,,,
,,Technician,S3593,5,6,16,13,13,17,12,12,,,,,,,,,
,,Technician,S3594,6,6,17,14,11,18,14,12,,,,,,,,,
,,Technician,S3595,7,7,18,11,12,19,14,13,,,,,,,,,
,,Technician,S3596,8,7,15,12,14,15,14,11,,,,,,,,,
,,Technician,S3597,9,8,16,11,13,16,14,12,,,,,,,,,
,,Technician,S3598,10,8,17,12,11,17,14,14,,,,,,,,,
,,Technician,S3599,6,9,19,13,13,18,13,11,,,,,,,,,
,,Technician,S3600,8,9,18,14,14,19,14,11,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
